year,month,id CBO 2002,Salario medio,CBO Ocupação 2002,CBO Ocupação 2002,total
2018,11,342535,2238.15,Operador de Atendimento Aeroviario,342535,817
2018,11,342540,4201.98,Supervisor da Administracao de Aeroportos,342540,16
2018,11,342545,7627.72,Supervisor de Empresa Aerea em Aeroportos,342545,68
2018,11,342550,2349.33,Agente de Protecao de Aviacao Civil,342550,126
2018,11,342605,3322.51,Chefe de Estacao Portuaria,342605,3
2018,11,342610,6756.45,Supervisor de Operacoes Portuarias,342610,118
2018,11,351105,5095.49,Tecnico de Contabilidade,351105,1552
2018,11,351110,8326.67,Chefe de Contabilidade (Tecnico),351110,537
2018,11,351115,5236.28,Consultor Contabil (Tecnico),351115,530
2018,11,351305,6686.67,Tecnico em Administracao,351305,4186
2018,11,351310,4122.39,Tecnico em Administracao de Comercio Exterior,351310,78
2018,11,351315,4540.76,Agente de Recrutamento e Selecao,351315,1286
2018,11,351405,8771.8,Escrevente,351405,22876
2018,11,351410,5724.04,Escrivao Judicial,351410,30
2018,11,351415,19701.6,Escrivao Extra - Judicial,351415,70
2018,11,351420,6923.54,Escrivao de Policia,351420,6405
2018,11,351425,10886.27,Oficial de Justica,351425,4623
2018,11,351430,10631.76,Auxiliar de Servicos Juridicos,351430,11930
2018,11,351505,4675.03,Tecnico em Secretariado,351505,3211
2018,11,351510,4265.04,Taquigrafo,351510,81
2018,11,351515,2799.56,Estenotipista,351515,8
2018,11,351605,4317.53,Tecnico em Seguranca no Trabalho,351605,6338
2018,11,351705,5120.36,Analista de Seguros (Tecnico),351705,4301
2018,11,351710,4121.28,Analista de Sinistros,351710,3076
2018,11,351715,2867.07,Assistente Comercial de Seguros,351715,2726
2018,11,351720,2964.33,Assistente Tecnico de Seguros,351720,1519
2018,11,351725,2898.89,Inspetor de Risco,351725,1055
2018,11,351730,4231.45,Inspetor de Sinistros,351730,829
2018,11,351735,8481.26,Tecnico de Resseguros,351735,155
2018,11,351740,3553.98,Tecnico de Seguros,351740,2731
2018,11,351805,2545.19,Detetive Profissional,351805,3
2018,11,351810,6330.63,Investigador de Policia,351810,11156
2018,11,351815,6218.31,Papiloscopista Policial,351815,1528
2018,11,351905,2330.61,Agente de Inteligencia,351905,130
2018,11,351910,8009.36,Agente Tecnico de Inteligencia,351910,2
2018,11,352205,4983.55,Agente de Defesa Ambiental,352205,1283
2018,11,352210,2314.47,Agente de Saude Publica,352210,532
2018,11,352305,6453.5,Metrologista,352305,497
2018,11,352310,3418.32,Agente Fiscal de Qualidade,352310,398
2018,11,352320,1982.04,Agente Fiscal Textil,352320,6
2018,11,352405,7117.85,Agente de Direitos Autorais,352405,33
2018,11,352410,2301.71,Avaliador de Produtos do Meio de Comunicacao,352410,147
2018,11,352420,4736.76,Tecnico em Direitos Autorais,352420,24
2018,11,353205,3657.97,Tecnico de Operacoes e Servicos Bancarios - Cambio,353205,740
2018,11,353210,3647.88,Tecnico de Operacoes e Servicos Bancarios - Credito Imobiliario,353210,546
2018,11,353215,6385.31,Tecnico de Operacoes e Servicos Bancarios - Credito Rural,353215,4
2018,11,353220,6671.77,Tecnico de Operacoes e Servicos Bancarios - Leasing,353220,12
2018,11,353225,6103.98,Tecnico de Operacoes e Servicos Bancarios - Renda Fixa e Variavel,353225,1183
2018,11,353230,6478.55,Tesoureiro de Banco,353230,597
2018,11,353235,7596.97,Chefe de Servicos Bancarios,353235,506
2018,11,354110,7807.09,Agenciador de Propaganda,354110,91
2018,11,354120,4245.64,Agente de Vendas de Servicos,354120,4647
2018,11,354125,2763.42,Assistente de Vendas,354125,25634
2018,11,354130,4314.41,Promotor de Vendas Especializado,354130,13771
2018,11,354135,7733.45,Tecnico de Vendas,354135,6937
2018,11,354140,5141.67,Tecnico em Atendimento e Vendas,354140,3446
2018,11,354145,5058.5,Vendedor Pracista,354145,4506
2018,11,354150,9672.36,Propagandista de Produtos Famaceuticos,354150,9762
2018,11,354205,5052.07,Comprador,354205,10415
2018,11,354210,6716.36,Supervisor de Compras,354210,1352
2018,11,354305,5134.09,Analista de Exportacao e Importacao,354305,4295
2018,11,354405,3495.41,Leiloeiro,354405,19
2018,11,354410,3790.37,Avaliador de Imoveis,354410,112
2018,11,354415,4101.17,Avaliador de Bens Moveis,354415,381
2018,11,354505,3828.78,Corretor de Seguros,354505,151
2018,11,354605,5702.58,Corretor de Imoveis,354605,399
2018,11,354705,4568.13,Representante Comercial Autonomo,354705,690
2018,11,354805,3099.96,Tecnico em Turismo,354805,426
2018,11,354810,3244.98,Operador de Turismo,354810,1241
2018,11,354815,3197.14,Agente de Viagem,354815,3028
2018,11,354820,4112.02,Organizador de Evento,354820,1431
2018,11,371105,2268.9,Auxiliar de Biblioteca,371105,898
2018,11,371110,3465.87,Tecnico em Biblioteconomia,371110,163
2018,11,371205,1657.45,Colecionador de Selos e Moedas,371205,4
2018,11,371210,3852.98,Tecnico em Museologia,371210,28
2018,11,371305,3415.74,Tecnico em Programacao Visual,371305,153
2018,11,371310,3885.47,Tecnico Grafico,371310,314
2018,11,371405,1796.82,Recreador de Acantonamento,371405,129
2018,11,371410,1751.72,Recreador,371410,3561
2018,11,372105,6701.01,Diretor de Fotografia,372105,39
2018,11,372110,3507.11,Iluminador (Televisao),372110,97
2018,11,372115,4103.53,Operador de Camera de Televisao,372115,737
2018,11,372205,3990.79,Operador de Rede de Teleprocessamento,372205,755
2018,11,372210,1443.35,Radiotelegrafista,372210,4
2018,11,373105,4124.1,Operador de Audio de Continuidade (Radio),373105,890
2018,11,373110,2319.4,Operador de Central de Radio,373110,18
2018,11,373115,3507.28,Operador de Externa (Radio),373115,8
2018,11,373120,6446.47,Operador de Gravacao de Radio,373120,23
2018,11,373125,3681.78,Operador de Transmissor de Radio,373125,21
2018,11,373205,5013.66,Tecnico em Operacao de Equipamentos de Producao para Televisao  e Produtoras de Video,373205,1583
2018,11,373210,6759.83,Tecnico em Operacao de Equipamento de Exibicao de Televisao,373210,246
2018,11,373215,4185.25,Tecnico em Operacao de Equipamentos de Transmissao/Recepcao de Televisao,373215,262
2018,11,373220,8452.44,Supervisor Tecnico Operacional de Sistemas de Televisao e Produtoras de Video,373220,641
2018,11,374105,2867.48,Tecnico em Gravacao de Audio,374105,367
2018,11,374110,2049.56,Tecnico em Instalacao de Equipamentos de Audio,374110,1422
2018,11,374115,3220.46,Tecnico em Masterizacao de Audio,374115,10
2018,11,374120,3965.64,Projetista de Som,374120,34
2018,11,374125,2996.51,Tecnico em Sonorizacao,374125,78
2018,11,374130,3111.92,Tecnico em Mixagem de Audio,374130,31
2018,11,374135,4379.68,Projetista de Sistemas de Audio,374135,41
2018,11,374140,1942.9,Microfonista,374140,2
2018,11,374145,2759.32,Dj (Disc Jockey),374145,14
2018,11,374205,3152.74,"Cenotecnico (Cinema, Video, Televisao, Teatro e Espetaculos)",374205,172
2018,11,374210,3192.22,Maquinista de Cinema e Video,374210,185
2018,11,374215,3295.12,Maquinista de Teatro e Espetaculos,374215,88
2018,11,374305,2967.88,Operador de Projetor Cinematografico,374305,122
2018,11,374310,1697.55,Operador-Mantenedor de Projetor Cinematografico,374310,9
2018,11,374405,3540.53,Editor de Tv  e Video,374405,666
2018,11,374410,6611.59,Finalizador de Filmes,374410,16
2018,11,374415,5351.08,Finalizador de Video,374415,202
2018,11,374420,2161.2,Montador de Filmes,374420,711
2018,11,375105,3408.76,Designer de Interiores,375105,439
2018,11,375110,3109.77,Designer de Vitrines,375110,402
2018,11,375115,3866.05,Visual Merchandiser,375115,835
2018,11,375120,2417.12,Decorador de Eventos,375120,201
2018,11,376105,1400.26,Dancarino Tradicional,376105,13
2018,11,376110,1275.82,Dancarino Popular,376110,26
2018,11,376205,3800.37,Acrobata,376205,1
2018,11,376210,2085.63,Artista Aereo,376210,1
2018,11,376215,5303.74,Artista de Circo (Outros),376215,2
2018,11,376235,1794.5,Magico,376235,31
2018,11,376305,2186.33,Apresentador de Eventos,376305,203
2018,11,376315,6488.92,Apresentador de Programas de Radio,376315,9
2018,11,376320,12526.73,Apresentador de Programas de Televisao,376320,32
2018,11,376405,4394.66,Modelo Artistico,376405,10
2018,11,376410,2644.1,Modelo de Modas,376410,36
2018,11,376415,2091.94,Modelo Publicitario,376415,14
2018,11,377105,2129.19,Atleta Profissional (Outras Modalidades),377105,319
2018,11,377110,19228.84,Atleta Profissional de Futebol,377110,406
2018,11,377115,7997.53,Atleta Profissional de Golfe,377115,7
2018,11,377120,1574.99,Atleta Profissional de Luta,377120,26
2018,11,377125,2334.38,Atleta Profissional de Tenis,377125,5
2018,11,377130,1094.3,Joquei,377130,1
2018,11,377135,2568.18,Piloto de Competicao Automobilistica,377135,2
2018,11,377140,1818.51,Profissional de Atletismo,377140,49
2018,11,377145,441.68,Pugilista,377145,1
2018,11,377205,2856.38,Arbitro Desportivo,377205,11
2018,11,377215,2242.04,Arbitro de Basquete,377215,3
2018,11,377220,7835.29,Arbitro de Futebol,377220,12
2018,11,377230,2445.8,Arbitro de Judo,377230,14
2018,11,377235,1834.67,Arbitro de Karate,377235,3
2018,11,377240,1905.82,Arbitro de Polo Aquatico,377240,1
2018,11,377245,1647.67,Arbitro de Volei,377245,1
2018,11,391105,4732.81,Cronoanalista,391105,456
2018,11,391110,2535.81,Cronometrista,391110,35
2018,11,391115,1888.94,Controlador de Entrada e Saida,391115,12833
2018,11,391120,5557.83,Planejista,391120,315
2018,11,391125,4697.08,Tecnico de Planejamento de Producao,391125,4018
2018,11,391130,3958.7,Tecnico de Planejamento e Programacao da Manutencao,391130,480
2018,11,391135,4689.62,Tecnico de Materia-Prima e Material,391135,493
2018,11,391205,3661.26,Inspetor de Qualidade,391205,6559
2018,11,391210,4497.41,Tecnico de Garantia da Qualidade,391210,5226
2018,11,391215,2354.02,Operador de Inspecao de Qualidade,391215,2009
2018,11,391220,3743.65,Tecnico de Painel de Controle,391220,59
2018,11,391225,1738.61,Escolhedor de Papel,391225,31
2018,11,391230,7275.31,Tecnico Operacional de Servicos de Correios,391230,291
2018,11,395105,6371.38,Tecnico de Apoio em Pesquisa e Desenvolvimento (Exceto Agropecuario e Florestal),395105,3660
2018,11,395110,8511.56,Tecnico de Apoio em Pesquisa e Desenvolvimento Agropecuario Florestal,395110,14
2018,11,410105,5149.09,Supervisor Administrativo,410105,62266
2018,11,410205,3530.47,Supervisor de Almoxarifado,410205,2281
2018,11,410210,7373.3,Supervisor de Cambio,410210,196
2018,11,410215,6074.27,Supervisor de Contas a Pagar,410215,1111
2018,11,410220,5298.73,Supervisor de Controle Patrimonial,410220,624
2018,11,410225,5456.6,Supervisor de Credito e Cobranca,410225,2284
2018,11,410230,7547.74,Supervisor de Orcamento,410230,762
2018,11,410235,7379.17,Supervisor de Tesouraria,410235,2603
2018,11,411005,2353.21,"Auxiliar de Escritorio, em Geral",411005,212541
2018,11,411010,3627.04,Assistente Administrativo,411010,232328
2018,11,411015,2341.5,Atendente de Judiciario,411015,398
2018,11,411020,4836.59,Auxiliar de Judiciario,411020,3604
2018,11,411025,2346.08,Auxiliar de Cartorio,411025,2631
2018,11,411030,2253.44,Auxiliar de Pessoal,411030,7364
2018,11,411035,5567.35,Auxiliar de Estatistica,411035,713
2018,11,411040,1677.36,Auxiliar de Seguros,411040,1063
2018,11,411045,2437.34,Auxiliar de Servicos de Importacao e Exportacao,411045,2213
2018,11,411050,2605.04,Agente de Microcrédito,411050,797
2018,11,412105,4009.19,Datilografo,412105,169
2018,11,412110,1889.08,Digitador,412110,1894
2018,11,412115,2065.41,Operador de Mensagens de Telecomunicacoes (Correios),412115,96
2018,11,412120,5183.06,Supervisor de Digitacao e Operacao,412120,353
2018,11,412205,1527.85,Continuo,412205,9695
2018,11,413105,3815.34,Analista de Folha de Pagamento,413105,4398
2018,11,413110,2602.27,Auxiliar de Contabilidade,413110,21671
2018,11,413115,2526.58,Auxiliar de Faturamento,413115,6327
2018,11,413205,3690.12,Atendente de Agencia,413205,3467
2018,11,413210,3852.44,Caixa de Banco,413210,6807
2018,11,413215,2826.07,Compensador de Banco,413215,25
2018,11,413220,1810.61,Conferente de Servicos Bancarios,413220,231
2018,11,413225,7949.47,Escriturario de Banco,413225,13859
2018,11,413230,3895.25,Operador de Cobranca Bancaria,413230,462
2018,11,414105,2007.68,Almoxarife,414105,39612
2018,11,414110,1805.46,Armazenista,414110,8346
2018,11,414115,2236.22,Balanceiro,414115,820
2018,11,414205,2383.42,Apontador de Mao-De-Obra,414205,1367
2018,11,414210,2539.87,Apontador de Producao,414210,5031
2018,11,414215,2144.7,Conferente de Carga e Descarga,414215,9288
2018,11,415105,2252.52,Arquivista de Documentos,415105,907
2018,11,415115,2229.39,Codificador de Dados,415115,256
2018,11,415120,3719.1,Fitotecario,415120,67
2018,11,415125,1652.77,Kardexista,415125,28
2018,11,415130,1739.99,Operador de Maquina Copiadora (Exceto Operador de Grafica Rapida),415130,905
2018,11,415205,4062.6,Carteiro,415205,5503
2018,11,415210,3508.89,Operador de Triagem e Transbordo,415210,3542
2018,11,420105,2496.94,Supervisor de Caixas e Bilheteiros (Exceto Caixa de Banco),420105,1404
2018,11,420110,4547.91,Supervisor de Cobranca,420110,1495
2018,11,420115,4088.79,Supervisor de Coletadores de Apostas e de Jogos,420115,30
2018,11,420120,3465.12,Supervisor de Entrevistadores e Recenseadores,420120,246
2018,11,420125,3257.45,Supervisor de Recepcionistas,420125,1580
2018,11,420130,3564.81,Supervisor de Telefonistas,420130,89
2018,11,420135,3954.66,Supervisor de Telemarketing e Atendimento,420135,10173
2018,11,421105,2042.06,Atendente Comercial (Agencia Postal),421105,5459
2018,11,421110,1899.58,Bilheteiro de Transportes Coletivos,421110,405
2018,11,421115,1335.56,Bilheteiro no Servico de Diversoes,421115,346
2018,11,421120,2922.53,Emissor de Passagens,421120,1525
2018,11,421125,1596.97,Operador de Caixa,421125,68718
2018,11,421205,1289.14,Recebedor de Apostas (Loteria),421205,1935
2018,11,421210,1629.81,Recebedor de Apostas (Turfe),421210,43
2018,11,421305,2723.96,Cobrador Externo,421305,690
2018,11,421310,1675.75,Cobrador Interno,421310,15378
2018,11,421315,4042.88,Localizador (Cobrador),421315,50
2018,11,422105,1616.72,"Recepcionista, em Geral",422105,55305
2018,11,422110,1568.97,Recepcionista de Consultorio Medico ou Dentario,422110,11459
2018,11,422115,1918.55,Recepcionista de Seguro Saude,422115,871
2018,11,422120,2251.99,Recepcionista de Hotel,422120,3204
2018,11,422125,2744.29,Recepcionista de Banco,422125,183
2018,11,422205,1869.65,Telefonista,422205,2692
2018,11,422210,1618.68,Teleoperador,422210,1288
2018,11,422215,1791.16,Monitor de Teleatendimento,422215,4311
2018,11,422220,2239.01,Operador de Radio-Chamada,422220,268
2018,11,422305,1443.41,Operador de Telemarketing Ativo,422305,12678
2018,11,422310,1311.58,Operador de Telemarketing Ativo e Receptivo,422310,67341
2018,11,422315,1714.32,Operador de Telemarketing Receptivo,422315,26045
2018,11,422320,1639.61,Operador de Telemarketing Tecnico,422320,6461
2018,11,423105,2716.12,Despachante Documentalista,423105,316
2018,11,423110,2410.48,Despachante de Trânsito,423110,14
2018,11,424105,2049.25,Entrevistador Censitario e de Pesquisas Amostrais,424105,1228
2018,11,424110,1898.29,Entrevistador de Pesquisa de Opiniao e Midia,424110,215
2018,11,424115,2018,Entrevistador de Pesquisas de Mercado,424115,443
2018,11,424120,2548.39,Entrevistador de Precos,424120,388
2018,11,424125,2346.98,Escriturario  em  Estatistica,424125,48
2018,11,510105,5855.82,Supervisor de Transportes,510105,775
2018,11,510110,4806.64,Administrador de Edificios,510110,1235
2018,11,510115,2470.53,Supervisor de Andar,510115,663
2018,11,510120,3702.54,Chefe de Portaria de Hotel,510120,211
2018,11,510130,2715.38,Chefe de Bar,510130,1254
2018,11,510135,3829.7,Maître,510135,1929
2018,11,510205,2831.28,Supervisor de Lavanderia,510205,352
2018,11,510305,4523.58,Supervisor de Bombeiros,510305,142
2018,11,510310,4471.13,Supervisor de Vigilantes,510310,3178
2018,11,511105,6279.44,Comissario de Voo,511105,2266
2018,11,511110,1999.19,Comissario de Trem,511110,104
2018,11,511115,2739.2,Taifeiro (Exceto Militares),511115,9
2018,11,511205,2843.67,Fiscal de Transportes Coletivos (Exceto Trem),511205,5453
2018,11,511210,2198.15,Despachante de Transportes Coletivos (Exceto Trem),511210,2014
2018,11,511215,2176.84,Cobrador de Transportes Coletivos (Exceto Trem),511215,16754
2018,11,511220,1438.71,"Bilheteiro (Estacoes de Metro, Ferroviarias e Assemelhadas)",511220,517
2018,11,511405,2463.06,Guia de Turismo,511405,23
2018,11,513105,2707.91,Mordomo de Residencia,513105,104
2018,11,513110,2949.15,Mordomo de Hotelaria,513110,85
2018,11,513115,2784.66,Governanta de Hotelaria,513115,764
2018,11,513205,1748.65,Cozinheiro Geral,513205,54424
2018,11,513210,1723.01,Cozinheiro do Servico Domestico,513210,434
2018,11,513215,1826.24,Cozinheiro Industrial,513215,2628
2018,11,513220,2064.01,Cozinheiro de Hospital,513220,459
2018,11,513225,2326.2,Cozinheiro de Embarcacoes,513225,23
2018,11,513305,2664.5,Camareira de Teatro,513305,63
2018,11,513310,3286.29,Camareira de Televisao,513310,85
2018,11,513315,1718.4,Camareiro  de Hotel,513315,7596
2018,11,513320,1996.59,Camareiro de Embarcacoes,513320,3
2018,11,513325,2603.87,Guarda-Roupeira de Cinema,513325,14
2018,11,513405,2200.16,Garcom,513405,23466
2018,11,513410,2722.39,Garcom (Servicos de Vinhos),513410,411
2018,11,513415,1928.35,Cumim,513415,4839
2018,11,513420,2338.31,Barman,513420,3408
2018,11,513425,1622.67,Copeiro,513425,21672
2018,11,513430,1678.14,Copeiro de Hospital,513430,3610
2018,11,513435,1381.49,Atendente de Lanchonete,513435,53831
2018,11,513440,1658.39,Barista,513440,497
2018,11,513505,1484.34,Auxiliar nos Serviços de Alimentação,513505,51214
2018,11,513605,1974.78,Churrasqueiro,513605,1154
2018,11,513610,2025.33,Pizzaiolo,513610,2476
2018,11,513615,2245.66,Sushiman,513615,1854
2018,11,514105,1735.15,Ascensorista,514105,1854
2018,11,514110,1903.87,Garagista,514110,18183
2018,11,514115,1992.49,Sacristao,514115,34
2018,11,514120,3838.01,Zelador de Edificio,514120,16625
2018,11,514205,2255.41,Coletor de Lixo Domiciliar,514205,5710
2018,11,514215,1463.9,Varredor de Rua,514215,5572
2018,11,514225,1832.06,Trabalhador de Servicos de Limpeza e Conservacao de Areas Publicas,514225,30742
2018,11,514230,1687.33,Coletor de Resíduos Sólidos de Serviços de Saúde,514230,340
2018,11,514305,1513.79,Limpador de Vidros,514305,1660
2018,11,514310,1922.8,Auxiliar de Manutenção Predial,514310,10975
2018,11,514315,1909.56,Limpador de Fachadas,514315,293
2018,11,514320,1354.91,Faxineiro,514320,200216
2018,11,514325,1897.18,Trabalhador da Manutenção de Edificações,514325,29414
2018,11,514330,1494,Limpador de Piscinas,514330,500
